location,start,end,lat,long,country,geo_id
NEWARK,88,94,40.0581,-82.4013,us,5164466
Licking County,169,183,40.0834,-82.5002,us,5160740
Licking County,198,212,40.0834,-82.5002,us,5160740
Licking County,505,519,40.0834,-82.5002,us,5160740
Licking County,1103,1117,40.0834,-82.5002,us,5160740
Newark,1128,1134,40.0581,-82.4013,us,5164466
Heath,1136,1141,40.0228,-82.4446,us,5157262
Pataskala,1146,1155,39.9956,-82.6743,us,4520905
Licking County,1494,1508,40.0834,-82.5002,us,5160740
Ohio,2661,2665,40.2503,-83.0002,us,5165418
