location,start,end,lat,long,country,geo_id
Harlem,53,59,33.4146,-82.3126,us,4199219
Columbia County,375,390,33.5501,-82.2504,us,4188957
Harlem,514,520,33.4146,-82.3126,us,4199219
Grovetown,591,600,33.4504,-82.1982,us,4198514
Monroeville,743,754,31.5279,-87.3247,us,4076725
Ala.,756,760,32.7504,-86.7503,us,4829764
Washington,844,854,38.8951,-77.0364,us,4140963
D.C.,856,860,38.9171,-77.0003,us,4138106
Grovetown,967,976,33.4504,-82.1982,us,4198514
Newton County,1048,1061,33.5501,-83.8499,us,4212736
Ga.,1063,1066,32.7504,-83.5002,us,4197000
Harlem,1145,1151,33.4146,-82.3126,us,4199219
Grovetown,1163,1172,33.4504,-82.1982,us,4198514
Alabama,1258,1265,32.7504,-86.7503,us,4829764
Harlem,1460,1466,33.4146,-82.3126,us,4199219
Columbia County,1552,1567,33.5501,-82.2504,us,4188957
