location,start,end,lat,long,country,geo_id
California,23,33,37.2502,-119.751,us,5332921
SACRAMENTO,41,51,38.5816,-121.494,us,5389489
California,85,95,37.2502,-119.751,us,5332921
California,717,727,37.2502,-119.751,us,5332921
California,793,803,37.2502,-119.751,us,5332921
San Jose,1512,1520,37.3394,-121.895,us,5392171
San Jose,1580,1588,37.3394,-121.895,us,5392171
San Jose,1883,1891,37.3394,-121.895,us,5392171
Santa Clara County,2739,2757,37.2333,-121.768,us,5393021
Los Gatos,2942,2951,37.2266,-121.975,us,5368518
