location,start,end,lat,long,country,geo_id
Ocilla,189,195,31.5944,-83.2504,us,4213812
Georgia,277,284,32.7504,-83.5002,us,4197000
Georgia,404,411,32.7504,-83.5002,us,4197000
Fitzgerald,432,442,31.7149,-83.2527,us,4195168
Georgia,784,791,32.7504,-83.5002,us,4197000
Georgia,867,874,32.7504,-83.5002,us,4197000
Georgia,1090,1097,32.7504,-83.5002,us,4197000
Gainesville,1116,1127,34.2979,-83.8241,us,4196586
Duluth,1132,1138,34.0029,-84.1446,us,4192289
United States,1224,1237,39.76,-98.5,us,6252001
Gainesville,1311,1322,34.2979,-83.8241,us,4196586
Harrisburg,1622,1632,40.2737,-76.8844,us,5192726
Pa.,1634,1637,40.2725,-76.9057,us,6254927
Gainesville,2093,2104,34.2979,-83.8241,us,4196586
Georgia,2434,2441,32.7504,-83.5002,us,4197000
Georgia,3035,3042,32.7504,-83.5002,us,4197000
Georgia,3091,3098,32.7504,-83.5002,us,4197000
Georgia,3923,3930,32.7504,-83.5002,us,4197000
