location,start,end,lat,long,country,geo_id
Georgia,106,113,32.7504,-83.5002,us,4197000
Clarke County,494,507,33.9501,-83.3832,us,4188191
Oconee County,702,715,33.8335,-83.4332,us,4213838
Georgia,888,895,32.7504,-83.5002,us,4197000
Jackson,1110,1117,34.1334,-83.5666,us,4202453
Barrow,1122,1128,33.9834,-83.7166,us,4181182
Barrow County,1506,1519,33.9834,-83.7166,us,4181182
Clarke,2055,2061,33.9501,-83.3832,us,4188191
Oconee,2066,2072,33.8335,-83.4332,us,4213838
Barrow,2120,2126,33.9834,-83.7166,us,4181182
Jackson,2128,2135,34.1334,-83.5666,us,4202453
Madison,2140,2147,34.1334,-83.2165,us,4207451
Georgia,2375,2382,32.7504,-83.5002,us,4197000
Washington,3117,3127,38.8951,-77.0364,us,4140963
Georgia,3352,3359,32.7504,-83.5002,us,4197000
