location,start,end,lat,long,country,geo_id
Israel,70,76,31.5,34.75,il,294640
Palestinian,99,110,31.9216,35.2033,ps,6254930
Palestinian,167,178,31.9216,35.2033,ps,6254930
Israeli,179,186,31.5,34.75,il,294640
Palestinians,394,406,31.9216,35.2033,ps,6254930
West Bank,433,442,31.6667,35.25,ps,285153
Gaza,447,451,31.5,34.4667,ps,281133
Palestinians,513,525,31.9216,35.2033,ps,6254930
Palestinian,598,609,31.9216,35.2033,ps,6254930
Gaza Strip,748,758,31.4167,34.3333,ps,281132
Palestinians,912,924,31.9216,35.2033,ps,6254930
Palestinian,1213,1224,31.9216,35.2033,ps,6254930
Palestinian,1466,1477,31.9216,35.2033,ps,6254930
West Bank,1513,1522,31.6667,35.25,ps,285153
Gaza,1540,1544,31.5,34.4667,ps,281133
Palestinian,1584,1595,31.9216,35.2033,ps,6254930
Palestinian,1734,1745,31.9216,35.2033,ps,6254930
