location,start,end,lat,long,country,geo_id
York County,0,11,37.2335,-76.5497,us,4794943
York County,124,135,37.2335,-76.5497,us,4794943
New Kent County,264,279,37.4835,-76.9997,us,4775834
Lanexa,937,943,37.4238,-76.9011,us,4768572
Florida,1021,1028,28.7505,-82.5001,us,4155751
Alabama,1200,1207,32.7504,-86.7503,us,4829764
Florida,1285,1292,28.7505,-82.5001,us,4155751
Virginia,1348,1356,37.5481,-77.4467,us,6254928
Lanexa,1424,1430,37.4238,-76.9011,us,4768572
Lanexa,2232,2238,37.4238,-76.9011,us,4768572
Lanexa,2782,2788,37.4238,-76.9011,us,4768572
